,director,distributor,genre_bomojo,rating,title,releaseDate,isCult,canontitle,num_theaters,leadActor,runtime_mins,releaseYear,rev_opening_ADJ,rev_totalGross_ADJ,prod_budget_ADJ,CULT_INDEX,is_missing_prodbudgetADJ,genre,lifetimeRevenue
2338,Andrew Scheinman,Columbia,Family Comedy,PG,Little Big League,1994-07-01,0.0,littlebigleague,1527.0,Luke Edwards,119.0,1994,6499073.76585,53724600.5803,64237516.8691,0.000760615166703,1,Family,7548410.05379
2689,Frank Perry,Buena Vista,Fantasy Comedy,PG,Hello Again,1987-11-06,0.0,helloagain,1201.0,Shelley Long,96.0,1987,12568362.4,98830118.64,12404320.5605,0.000760240302626,1,Fantasy,11475525.737
4214,Bruce W. Timm,Warner Bros.,Action / Adventure,PG-13,Batman: Mask of the Phantasm,1989-06-23,1.0,batman,2194.0,Voices of Kevin Conroy,126.0,1989,89077441.2,1215754392.16,67177419.3548,0.000759352511928,0,Action,148404746.137
4215,Jay Oliva,Warner Bros.,Action / Adventure,PG-13,Batman: The Dark Knight Returns,1989-06-23,0.0,batman,2194.0,Peter Weller,126.0,1989,89077441.2,1215754392.16,67177419.3548,0.000759352511928,0,Action,148404746.137
4216,Tim Burton,Warner Bros.,Action / Adventure,PG-13,Batman,1989-06-23,0.0,batman,2194.0,Michael Keaton,126.0,1989,89077441.2,1215754392.16,67177419.3548,0.000759352511928,0,Action,148404746.137
2023,David Mamet,Warner Bros.,Action Thriller,R,Spartan,2004-03-12,0.0,spartan,832.0,Val Kilmer,107.0,2004,2783566.5,8492375.64737,1065887.33124,0.000759334445412,1,Action,1758563.39322
2570,Russell Mulcahy,Warner Bros.,Action Thriller,R,Ricochet,1991-10-04,0.0,ricochet,1560.0,Denzel Washington,104.0,1991,9869412.61429,90794240.2422,11395728.8431,0.000759288127083,1,Action,11690215.3981
2684,Robert Resnikoff,Orion Pictures,Action Horror,R,The First Power,1990-04-06,0.0,firstpower,1332.0,Lou Diamond Phillips,98.0,1990,11598760.6429,93582115.0113,11745636.2133,0.000759045212905,1,Action,11726906.3438
1966,Rachel Talalay,Fox,Horror,R,Ghost in the Machine,1993-12-31,0.0,ghostinthemachine,1031.0,Karen Allen,104.0,1993,3880736.09268,22277211.6423,2796044.82378,0.000759042727732,1,Horror,3036959.48919
1929,Albert Magnoli,Columbia,Sports Drama,PG-13,American Anthem,1986-06-27,0.0,americananthem,900.0,Mitchell Gaylord,102.0,1986,4331668.65405,26057323.3218,3270492.53557,0.000757779138926,1,Sports,2954203.3285
1257,Wes Anderson,Sony / Columbia,Crime Comedy,R,Bottle Rocket,1996-02-21,1.0,bottlerocket,1740.0,Luke Wilson,92.0,1996,242030.1,2129662.3725,10618228.1708,0.000757469467435,0,Crime,318994.915054
2610,Franco Amurri,New Line,Family Comedy,PG,Monkey Trouble,1994-03-18,0.0,monkeytrouble,1412.0,Thora Birch,93.0,1994,9466454.20976,72054111.9709,9043622.0003,0.000757389053318,1,Family,10123741.7746
2288,George Casey,Sony / Columbia,Family Adventure,PG,Alaska: Spirit of the Wild,1996-08-16,0.0,alaska,1566.0,Alaska,109.0,1996,5684234.4,44983419.0975,54608030.5927,0.000756940475046,1,Family,6737914.01826
2289,Fraser Clarke Heston,Sony / Columbia,Family Adventure,PG,Alaska,1996-08-16,0.0,alaska,1566.0,Thora Birch,109.0,1996,5684234.4,44983419.0975,54608030.5927,0.000756940475046,1,Family,6737914.01826
1457,Mark L. Lester,Warner Bros.,Action,R,Showdown in Little Tokyo,1991-08-23,1.0,showdowninlittletokyo,1740.0,Dolph Lundgren,78.0,1991,929892.228571,9496503.08021,24464023.4949,0.000755694152096,1,Action,1222722.56743
3642,Frank Darabont,Warner Bros.,Period Drama,R,The Green Mile,1999-12-10,0.0,greenmile,2875.0,Tom Hanks,188.0,1999,30917432.832,402832986.757,85714285.7143,0.00075529065029,0,Period,67135987.8533
1609,Billy Weber,Columbia,Family Adventure,PG-13,Josh and S.A.M.,1993-11-24,0.0,joshandsam,774.0,Jacob Tierney,97.0,1993,1675127.80976,7183051.25567,901554.125454,0.000755263025557,1,Family,979235.463691
2142,Renny Harlin,MGM,Period Adventure,PG-13,Cutthroat Island,1995-12-22,0.0,cutthroatisland,1619.0,Geena Davis,123.0,1995,4731800.16279,39883135.9266,153044619.423,0.000754772275874,0,Period,5782147.72454
2464,John McNaughton,Universal,Crime Comedy,R,Mad Dog and Glory,1993-03-05,0.0,maddogandglory,1098.0,Robert De Niro,97.0,1993,7984746.80488,48529831.5057,6091049.89694,0.000754611574038,1,Crime,6615869.82548
3766,Robert Zemeckis,Warner Bros.,Sci-Fi,PG,Contact,1997-07-11,0.0,contact,1923.0,Jodie Foster,150.0,1997,39248557.92,366883521.372,133457943.925,0.000753310766586,0,Sci-Fi,56856112.6917
2670,John Cherry III,Buena Vista,Family Comedy,PG,Ernest Saves Christmas,1988-11-11,0.0,ernestsaveschristmas,1634.0,Jim Varney,95.0,1988,11950755.5415,123506111.659,15501450.9301,0.000752687407968,1,Family,14698129.368
4108,Robert Zemeckis,Paramount,Drama,R,Flight,2012-11-02,0.0,flight,1884.0,Denzel Washington,139.0,2012,27043905.8582,110610233.408,32134986.1059,0.00075238557452,0,Drama,38334585.7139
3154,Nick Castle,Warner Bros.,Family Comedy,PG,Dennis the Menace,1993-06-25,0.0,dennisthemenace,2085.0,Walter Matthau,96.0,1993,19527115.2732,224531180.52,28181274.9252,0.00075181446682,1,Family,30609400.7747
2900,Daisy von Scherler Mayer,Sony / Columbia,Family Comedy,PG,Madeline,1998-07-10,0.0,madeline,1863.0,Frances McDormand,88.0,1998,11964750.313,104258878.596,13085695.5009,0.000751065398364,1,Family,16741495.4558
2614,Mark L. Lester,Universal,Horror Thriller,R,Firestarter,1984-05-11,0.0,firestarter,1356.0,Drew Barrymore,115.0,1984,12289316.0,115461928.92,14491810.0921,0.000750407031044,1,Horror,12505017.2645
3609,Sam Weisman,Buena Vista,Family Comedy,PG,George of the Jungle,1997-07-18,0.0,georgeofthejungle,2506.0,Brendan Fraser,92.0,1997,31537774.84,382671705.315,81557632.3988,0.000750348803352,0,Family,59302815.0186
2235,Ted Kotcheff,TriStar,Unknown,PG,Switching Channels,1988-03-04,0.0,switchingchannels,971.0,Burt Reynolds,105.0,1988,6532837.1122,39983203.9491,32189349.1124,0.000750118970822,1,Unknown,4758293.30466
3421,Nick Cassavetes,New Line,Romance,PG-13,The Notebook,2004-06-25,0.0,notebook,2303.0,Ryan Gosling,124.0,2004,18633469.6935,155126429.566,36537850.7147,0.000748560591563,0,Romance,32122891.3656
1572,"Harold Becker, Ben Bolt",Columbia,Unknown,R,The Big Town,1987-09-25,0.0,bigtown,762.0,Matt Dillon,110.0,1987,1708685.0,8387802.28,1052764.55288,0.000748022189295,1,Unknown,973938.332421
2780,Curtis Hanson,Paramount,Comedy / Drama,R,Wonder Boys,2000-02-23,0.0,wonderboys,1253.0,Michael Douglas,111.0,2000,9403872.64528,50825341.7421,76016260.1626,0.000747460018427,0,Comedy,8807360.58238
3210,Barbet Schroeder,Columbia,Thriller,R,Single White Female,1992-08-14,0.0,singlewhitefemale,1744.0,Bridget Fonda,108.0,1992,21371317.2146,210283656.906,26393038.0524,0.000747098315363,1,Thriller,27845532.5537
3463,Ron Shelton,Fox,Sports Comedy,R,White Men Can't Jump,1992-03-27,0.0,whitemencantjump,1923.0,Wesley Snipes,112.0,1992,30785718.0293,333939957.408,41913345.1598,0.000746947061827,1,Sports,44219965.031
1891,Carlos Ávila,New Line,Sports Drama,PG-13,Price of Glory,2000-03-31,0.0,priceofglory,802.0,Jimmy Smits,117.0,2000,2609344.7434,9015920.27551,24878048.7805,0.000746568570603,0,Sports,1562339.92978
4015,James Cameron,TriStar,Sci-Fi Action,R,Terminator 2: Judgment Day,1991-07-03,0.0,terminator2,2274.0,Arnold Schwarzenegger,137.0,1991,64892390.8286,854865624.879,178237885.463,0.000745895235301,0,Sci-Fi,110068251.737
2120,David Greenwalt,Orion Pictures,Romantic Comedy,R,Secret Admirer,1985-06-14,0.0,secretadmirer,1300.0,C. Thomas Howell,100.0,1985,5920160.77714,51818475.789,6503818.29196,0.000745838434253,1,Romance,5740128.47791
3643,Nora Ephron,New Line,Comedy,PG,Michael,1996-12-25,0.0,michael,2141.0,John Travolta,106.0,1996,33999636.45,362447466.907,45491367.553,0.000745808160175,1,Comedy,54289778.7041
2315,Ken Kwapis,Fox,Family Comedy,PG,Dunston Checks In,1996-01-12,0.0,dunstonchecksin,1290.0,Jason Alexander,88.0,1996,5843937.45,37534724.6625,91013384.3212,0.000745780404094,1,Family,5622199.30252
2597,Ted Demme,New Line,Comedy,R,Who's the Man?,1993-04-23,0.0,whostheman,954.0,Ice-T,90.0,1993,9486952.03902,49485154.2875,6210950.82861,0.000745380482767,1,Comedy,6746105.00186
1437,Hal Needham,TriStar,Unknown,PG,Rad,1986-03-21,1.0,rad,1740.0,Bill Allen,91.0,1986,948391.459459,10840173.5329,1360567.85972,0.000744749007765,1,Unknown,1228985.66122
2637,Craig R. Baxley,Lorimar,Action,R,Action Jackson,1988-02-12,0.0,actionjackson,1249.0,Carl Weathers,95.0,1988,11352350.7659,88711812.8727,11134356.2448,0.000744572224036,1,Action,10557353.6771
2487,Elaine May,Columbia,Comedy,PG-13,Ishtar,1987-05-15,1.0,ishtar,1139.0,Warren Beatty,103.0,1987,9529997.4,69575876.04,115228873.239,0.000744261324848,0,Comedy,8078708.87094
3917,Sydney Pollack,Paramount,Thriller,R,The Firm,1993-07-02,0.0,firm,2393.0,Tom Cruise,154.0,1993,53154146.3415,693458460.703,87037119.2812,0.000743222369928,1,Thriller,94536304.0226
1608,Tony Richardson,Orion Pictures,Romance,PG-13,Blue Sky,1994-09-16,0.0,bluesky,1740.0,Jessica Lange,101.0,1994,1598579.56098,14712178.4192,1846548.80795,0.000743148777891,1,Romance,2067089.45795
2036,Simon Wincer,MGM,Action Comedy,R,Harley Davidson and the Marlboro Man,1991-08-23,0.0,harleydavidsonandthemarlboroman,1196.0,Mickey Rourke,98.0,1991,4495407.24286,31027084.0764,40190895.7416,0.000743027617666,0,Action,3994893.23398
1140,John Mellencamp,Columbia,Unknown,PG-13,Falling from Grace,1992-02-21,0.0,fallingfromgrace,1740.0,John Mellencamp,120.0,1992,104023.082927,1015240.66308,127424.477245,0.000742745522414,1,Unknown,134437.061585
1447,George Gallo,Fox,Comedy,R,29th Street,1991-11-01,0.0,29thstreet,1740.0,Danny Aiello,101.0,1991,881819.714286,8849676.17062,38443465.4919,0.000742612989623,1,Comedy,1139440.34734
2764,Sean Penn,Warner Bros.,Drama / Thriller,R,The Pledge,2001-01-19,0.0,pledge,1275.0,Jack Nicholson,124.0,2001,8833335.225,46322671.3348,47035573.1225,0.000742547347746,0,Drama,8362941.29492
3764,Phillip Noyce,Paramount,Action Thriller,PG-13,Clear and Present Danger,1994-08-05,0.0,clearandpresentdanger,2378.0,Harrison Ford,141.0,1994,42581947.7707,535099336.69,99568151.1471,0.000742470714702,0,Action,75182489.3851
1850,Jonathan R. Betuel,Buena Vista,Unknown,PG,My Science Project,1985-08-09,0.0,myscienceproject,1003.0,John Stockwell,95.0,1985,3687237.84,24775662.5198,3109630.3945,0.000742096136122,1,Unknown,2744493.80889
2223,Joseph Sargent,Universal,Unknown,R,Nightmares,1983-09-02,1.0,nightmares,1025.0,Lance Henriksen,99.0,1983,7120708.06452,51100046.5299,23895582.3293,0.000741813582959,1,Unknown,5414293.91161
2302,Martha Coolidge,Columbia,Period Comedy,PG,Lost in Yonkers,1993-05-14,0.0,lostinyonkers,1190.0,Mercedes Ruehl,114.0,1993,6282548.04878,40662830.9042,5103652.09997,0.000741468999864,1,Period,5543394.39581
2432,Nils Gaup,Buena Vista,Family Adventure,PG,Shipwrecked,1991-03-01,0.0,shipwrecked,1386.0,Gabriel Byrne,92.0,1991,7909464.82857,63033650.213,24464023.4949,0.000740331694424,1,Family,8115899.71295
2431,Nils Gaup,Buena Vista,Family Adventure,PG,Shipwrecked,1991-03-01,0.0,shipwrecked,1386.0,Gabriel Byrne,92.0,1991,7909464.82857,63033650.213,24464023.4949,0.000740331694424,1,Family,8115899.71295
1774,Peter Horton,Universal,Drama,PG-13,The Cure,1995-04-21,0.0,cure,832.0,Brad Renfro,99.0,1995,2407218.76744,10225970.9124,1283474.8872,0.00074022807108,1,Drama,1482533.23287
3171,Walter Hill,Universal,Comedy,PG,Brewster's Millions,1985-05-22,0.0,brewstersmillions,1521.0,Richard Pryor,102.0,1985,24168401.4,245386790.088,30798890.1649,0.000739453755653,1,Comedy,27182422.4939
1594,Tom McLoughlin,DEG,Romantic Comedy,PG,Date with an Angel,1987-11-20,0.0,datewithanangel,843.0,Michael E. Knight,105.0,1987,1795336.4,9626576.08,1208245.12171,0.000738553075986,1,Romance,1117776.87901
2152,John Byrum,Columbia,Unknown,PG-13,The Razor's Edge,1984-10-19,0.0,razorsedge,1036.0,Bill Murray,128.0,1984,6269408.6,44291432.12,5559084.49969,0.000738548260097,1,Unknown,4796950.20265
2187,Mel Damski,Fox,Comedy,R,Mischief,1985-02-08,0.0,mischief,1221.0,Doug McKeon,93.0,1985,6418967.65714,52237151.7866,6556365.96037,0.000738304671776,1,Comedy,5786506.80109
2956,John Schlesinger,Paramount,Thriller,R,Eye for an Eye,1996-01-12,0.0,eyeforaneye,1528.0,Sally Field,101.0,1996,13587685.8,102202032.172,12827533.2992,0.000737333020874,1,Thriller,15308496.3101
1824,Phil Joanou,Universal,Unknown,PG-13,Three O'Clock High,1987-10-09,0.0,threeoclockhigh,849.0,Casey Siemaszko,90.0,1987,3315345.0,17839572.08,2239069.84301,0.000735921156946,1,Unknown,2071417.81634
2755,Carl Reiner,Paramount,Comedy,PG,Summer Rental,1985-08-09,0.0,summerrental,1584.0,John Candy,86.0,1985,14106154.92,148372820.566,18622512.1662,0.000735575922414,1,Comedy,16435818.3005
2089,Scott Frank,Miramax,Crime Drama,R,The Lookout,2007-03-30,0.0,lookout,955.0,Joseph Gordon-Levitt,98.0,2007,2545982.51471,7324362.1452,18369512.7834,0.000735432740041,0,Crime,1788140.94653
2074,Michael Dinner,MGM,Comedy,R,Heaven Help Us,1985-02-08,0.0,heavenhelpus,1003.0,Kevin Dillon,104.0,1985,5480626.98857,36482448.9325,4578966.52122,0.000735173398157,1,Comedy,4041298.80072
2758,Bruce A. Evans,Universal,Action Comedy,PG-13,Kuffs,1992-01-10,0.0,kuffs,1411.0,Christian Slater,102.0,1992,11825866.3171,92591191.3245,11621263.0599,0.000734784015842,1,Action,12260824.5936
2442,Donald Petrie,Fox Searchlight,Comedy,PG-13,My Life in Ruins,2009-06-05,0.0,mylifeinruins,1164.0,Nia Vardalos,98.0,2009,3687296.184,11340467.0396,16640486.2564,0.000734504869885,1,Comedy,3152504.27249
2135,Janice Karman,Samuel Goldwyn,Animation,G,The Chipmunk Adventure,1987-05-22,0.0,chipmunkadventure,916.0,,76.0,1987,5686384.0,32932870.08,4133451.92978,0.000734143905226,1,Animation,3823955.72724
3798,Sam Mendes,DreamWorks,Crime Drama,R,Road to Perdition,2002-07-12,0.0,roadtoperdition,1797.0,Tom Hanks,119.0,2002,32662404.6517,228584528.576,105836575.875,0.000734127325274,0,Crime,43089119.6839
2603,Jeffrey Bloom,New World,Drama / Thriller,PG-13,Flowers in the Attic,1987-11-20,0.0,flowersintheattic,1051.0,Louise Fletcher,92.0,1987,11044697.4,73334402.24,9204310.02428,0.000733558059941,1,Drama,8515125.06404
3507,Ted Kotcheff,Sony / Columbia,Crime Comedy,PG-13,Fun with Dick and Jane,2005-12-21,0.0,funwithdickandjane,3056.0,George Segal,90.0,2005,19282899.7969,198298312.991,121863799.283,0.000733551908754,0,Crime,43227144.3023
3506,Dean Parisot,Sony / Columbia,Crime Comedy,PG-13,Fun with Dick and Jane,2005-12-21,0.0,funwithdickandjane,3056.0,Jim Carrey,90.0,2005,19282899.7969,198298312.991,121863799.283,0.000733551908754,0,Crime,43227144.3023
2252,Darrell Roodt,New Line,Action,R,Dangerous Ground,1997-02-14,0.0,dangerousground,808.0,Ice Cube,85.0,1997,5048367.13333,19281792.8923,2420081.71751,0.000732544614298,1,Action,2988108.55685
2669,Peter Hyams,Universal,Action,R,Sudden Death,1995-12-22,0.0,suddendeath,1681.0,Jean-Claude Van Damme,111.0,1995,9542646.06977,81022516.4092,10169262.6606,0.000732266357683,1,Action,11746422.3414
1350,James Bridges,Warner Bros.,Unknown,R,Mike's Murder,1984-03-09,0.0,mikesmurder,1740.0,Debra Winger,97.0,1984,609538.8,7165370.16,899337.334026,0.000731700773013,1,Unknown,776040.019386
2815,Lewis Teague,Orion Pictures,Action,R,Navy SEALs,1990-07-20,0.0,navyseals,1341.0,Charlie Sheen,113.0,1990,13368113.9429,104620009.459,13131018.5411,0.000731318296433,1,Action,13110080.4087
2620,Jim Hanon,Rocky Mountain Pictures,Period Adventure,PG-13,End of the Spear,2006-01-20,0.0,endofthespear,1163.0,Louie Leonardo,111.0,2006,5651432.16,20851300.8,11805555.5556,0.000730483833201,0,Period,4801189.43916
2205,Simon Wincer,Paramount,Unknown,PG,D.A.R.Y.L.,1985-06-14,0.0,daryl,1100.0,Barret Oliver,100.0,1985,6495873.87429,47119742.2952,5914070.36972,0.00073048216381,1,Unknown,5219632.00388
2796,Penny Marshall,Buena Vista,Comedy,PG-13,Renaissance Man,1994-06-03,0.0,renaissanceman,1764.0,Danny DeVito,128.0,1994,11630273.7073,106559077.722,13374398.4489,0.000729767008312,1,Comedy,14971756.0469
2210,Gene Wilder,Orion Pictures,Unknown,PG,Haunted Honeymoon,1986-07-25,0.0,hauntedhoneymoon,1046.0,Gilda Radner,84.0,1986,6418774.52432,43198668.1455,5421929.36038,0.000729452696234,1,Unknown,4897573.23292
2618,Michael Apted,New Line,Thriller,R,Blink,1994-01-28,0.0,blink,1527.0,Madeleine Stowe,106.0,1994,9228892.8439,73118116.3826,9177167.67256,0.000728985086059,1,Thriller,10273236.4476
2778,,New Line,Comedy,R,House Party 2,1991-10-25,0.0,houseparty2,1165.0,,94.0,1991,12312514.5,81122593.5636,8737151.24816,0.000728170970412,0,Comedy,10444942.2109
2660,J. Lee Thompson,Cannon Films,Period Adventure,PG-13,King Solomon's Mines,1985-11-22,0.0,kingsolomonsmines,1122.0,Richard Chamberlain,103.0,1985,12271331.7257,90487866.6471,11357269.9343,0.000728019102334,1,Period,10023683.1041
2353,Paul Schrader,TriStar,Unknown,PG-13,Light of Day,1987-02-06,0.0,lightofday,1041.0,Michael J. Fox,87.0,1987,7779879.8,50769746.28,6372186.15441,0.000727888153131,1,Unknown,5895060.51511
2180,John Landis,Universal,Unknown,R,Into the Night,1985-02-22,0.0,intothenight,1096.0,Jeff Goldblum,115.0,1985,6311050.86857,45444839.9909,5703850.73592,0.000727795427166,1,Unknown,5034096.74318
2680,Brian Henson,Buena Vista,Family Comedy,G,The Muppet Christmas Carol,1992-12-11,0.0,muppetchristmascarol,2075.0,Michael Caine,85.0,1992,10484569.5659,119474499.222,20356379.1875,0.000727204436168,0,Family,15820682.9117
2322,Tony Bill,Paramount,Comedy,R,Crazy People,1990-04-13,0.0,crazypeople,1389.0,Dudley Moore,91.0,1990,6859505.71429,55239480.477,6933192.7311,0.000726515890778,1,Comedy,6922136.92708
1532,John Waters,Fine Line,Comedy,R,Pecker,1998-09-25,0.0,pecker,1740.0,Edward Furlong,86.0,1998,1010287.53913,7938328.47261,996351.843699,0.000725130246012,1,Comedy,1274706.69012
3165,Lawrence Kasdan,Fox,Romantic Comedy,PG-13,French Kiss,1995-05-05,0.0,frenchkiss,1721.0,Meg Ryan,111.0,1995,17994099.7116,154864595.068,19437297.9091,0.000725005051594,1,Romance,22451844.4997
1876,Mary Lambert,Warner Bros.,Thriller,PG-13,The In Crowd,2000-07-21,0.0,incrowd,1357.0,Susan Ward,105.0,2000,2437288.22264,13837563.851,33170731.7073,0.000725000606713,0,Thriller,2397867.09228
2408,Peter Berg,PolyGram,Comedy Thriller,R,Very Bad Things,1998-11-27,0.0,verybadthings,1260.0,Christian Slater,100.0,1998,6054221.46522,34436930.8675,43803680.9816,0.00072489781392,0,Comedy,5529751.80045
2921,Jeff Pollack,Sony / Columbia,Comedy,R,Booty Call,1997-02-28,0.0,bootycall,1272.0,Jamie Foxx,79.0,1997,12258654.0267,72890691.3464,9148616.33041,0.000724421159905,1,Comedy,11295904.8852
2882,Thomas K. Avildsen,Columbia,Comedy,R,Things Are Tough All Over,1982-08-06,0.0,thingsaretoughallover,1516.0,Cheech Marin,90.0,1982,17475708.4966,184998398.351,51792746.114,0.000724238769483,1,Comedy,19187383.796
3187,Christopher Erskin,Fox Searchlight,Comedy,PG-13,Johnson Family Vacation,2004-04-07,0.0,johnsonfamilyvacation,1317.0,Cedric the Entertainer,96.0,2004,12974215.171,59758675.7391,15119110.6406,0.000724207346291,0,Comedy,12374560.8939
3691,John Landis,Paramount,Romantic Comedy,R,Coming to America,1988-06-29,0.0,comingtoamerica,2064.0,Eddie Murphy,116.0,1988,44792664.2927,561220169.622,70439668.4852,0.000722420895226,1,Romance,66789299.3006
2703,George Roy Hill,Warner Bros.,Comedy,PG,Funny Farm,1988-06-03,0.0,funnyfarm,1557.0,Chevy Chase,101.0,1988,11835040.639,111835709.46,14036677.6815,0.000722263632184,1,Comedy,13309266.2665
2457,Carl Reiner,Warner Bros.,Sci-Fi Comedy,R,The Man with Two Brains,1983-06-03,0.0,manwithtwobrains,1203.0,Steve Martin,90.0,1983,9684138.05806,79311429.0512,9954500.64114,0.000721322879247,1,Sci-Fi,8403424.58753
2662,Randa Haines,Sony / Columbia,Music Drama,PG,Dance with Me,1998-08-21,0.0,dancewithme,1467.0,Vanessa L. Williams,127.0,1998,8407771.42174,55397113.346,6952974.04043,0.000721202668249,1,Music,8895458.43802
3135,Clint Eastwood,Warner Bros.,Western,R,Pale Rider,1985-06-28,0.0,palerider,1710.0,Clint Eastwood,113.0,1985,22354849.2514,248856892.907,31234433.1881,0.000721138691007,1,Western,27566818.9029
1918,William Tannen,Cannon Films,Unknown,R,Hero and the Terror,1988-08-26,0.0,heroandtheterror,995.0,Chuck Norris,96.0,1988,3851555.72195,23215660.8971,2913831.37044,0.000720933824372,1,Unknown,2762833.21243
3081,Dan Bradley,MGM,Action,PG-13,Red Dawn,1984-08-10,1.0,reddawn,1822.0,Chris Hemsworth,114.0,1984,21398990.6,259425119.72,32560872.7984,0.000720635831404,1,Action,28096842.2344
3080,John Milius,MGM,Action,PG-13,Red Dawn,1984-08-10,1.0,reddawn,1822.0,Patrick Swayze,114.0,1984,21398990.6,259425119.72,32560872.7984,0.000720635831404,1,Action,28096842.2344
2458,James Lapine,Buena Vista,Comedy,PG,Life with Mikey,1993-06-04,0.0,lifewithmikey,1366.0,Michael J. Fox,91.0,1993,7546798.49268,54482521.0512,6838183.82528,0.000720479967285,1,Comedy,7427375.2011
2037,Michael Lehmann,Fox,Comedy,PG-13,Airheads,1994-08-05,0.0,airheads,1228.0,Brendan Fraser,92.0,1994,4000663.56585,25189342.419,3161551.41018,0.000720391734549,1,Comedy,3539151.2177
3550,Andrew Davis,Warner Bros.,Action,R,Under Siege,1992-10-09,0.0,undersiege,2042.0,Steven Seagal,103.0,1992,32980689.2049,365949878.994,45930963.9853,0.000719542002601,1,Action,48458683.9439
2515,John Schlesinger,Orion Pictures,Horror Thriller,R,The Believers,1987-06-12,0.0,believers,1534.0,Martin Sheen,115.0,1987,9554010.4,90766639.92,11392265.3852,0.000719115192353,1,Horror,10539245.7967
